study_ID,temp_init,temp_regime,temp_range,mean_temp,min_temp,max_temp,DTR,fluc_type,ramp_type,mean_time,min_time,max_time,trait,trait_def,units,response,sample_size,variance_type,variance_value,qual_measure,ind_pop,order,family,genus,species,LS_treat,LS_measure,vert_invert,plant_animal,lab_wild,lat,long,body_size,thermoregulate,notes,,
159,21,0,18,12,,,,,,,,,winglength,left wing,mm,2.7,50,2,0.03,1,0,Diptera,Drosophilidae,drosophila,simulans,0,1,1,1,0,44.834999,-0.57549,0,,F,,
159,21,0,18,14,,,,,,,,,winglength,left wing,mm,2.76,50,2,0.025,1,0,Diptera,Drosophilidae,drosophila,simulans,0,1,1,1,0,44.834999,-0.57549,0,,F,,
159,21,0,18,16,,,,,,,,,winglength,left wing,mm,2.74,50,2,0.025,1,0,Diptera,Drosophilidae,drosophila,simulans,0,1,1,1,0,44.834999,-0.57549,0,,F,,
159,21,0,18,18,,,,,,,,,winglength,left wing,mm,2.68,50,2,0.02,1,0,Diptera,Drosophilidae,drosophila,simulans,0,1,1,1,0,44.834999,-0.57549,0,,F,,
159,21,0,18,21,,,,,,,,,winglength,left wing,mm,2.57,50,2,0.02,1,0,Diptera,Drosophilidae,drosophila,simulans,0,1,1,1,0,44.834999,-0.57549,0,,F,,
159,21,0,18,26,,,,,,,,,winglength,left wing,mm,2.33,50,2,0.025,1,0,Diptera,Drosophilidae,drosophila,simulans,0,1,1,1,0,44.834999,-0.57549,0,,F,,
159,21,0,18,28,,,,,,,,,winglength,left wing,mm,2.23,50,2,0.02,1,0,Diptera,Drosophilidae,drosophila,simulans,0,1,1,1,0,44.834999,-0.57549,0,,F,,
159,21,0,18,30,,,,,,,,,winglength,left wing,mm,2.09,50,2,0.025,1,0,Diptera,Drosophilidae,drosophila,simulans,0,1,1,1,0,44.834999,-0.57549,0,,F,,
159,21,1,28,,5,15,10,1,,,720,720,winglength,left wing,mm,2.6,50,2,0.035,1,0,Diptera,Drosophilidae,drosophila,simulans,0,1,1,1,0,44.834999,-0.57549,0,,F,,
159,21,1,28,,9,15,6,1,,,720,720,winglength,left wing,mm,2.7,50,2,0.025,1,0,Diptera,Drosophilidae,drosophila,simulans,0,1,1,1,0,44.834999,-0.57549,0,,F,,
159,21,1,28,,7,21,14,1,,,720,720,winglength,left wing,mm,2.58,50,2,0.025,1,0,Diptera,Drosophilidae,drosophila,simulans,0,1,1,1,0,44.834999,-0.57549,0,,F,,
159,21,1,28,,9,21,12,1,,,720,720,winglength,left wing,mm,2.61,50,2,0.025,1,0,Diptera,Drosophilidae,drosophila,simulans,0,1,1,1,0,44.834999,-0.57549,0,,F,,
159,21,1,28,,11,21,10,1,,,720,720,winglength,left wing,mm,2.53,50,2,0.025,1,0,Diptera,Drosophilidae,drosophila,simulans,0,1,1,1,0,44.834999,-0.57549,0,,F,,
159,21,1,28,,7,29,22,1,,,720,720,winglength,left wing,mm,2.18,50,2,0.03,1,0,Diptera,Drosophilidae,drosophila,simulans,0,1,1,1,0,44.834999,-0.57549,0,,F,,
159,21,1,28,,16,26,10,1,,,720,720,winglength,left wing,mm,2.42,50,2,0.02,1,0,Diptera,Drosophilidae,drosophila,simulans,0,1,1,1,0,44.834999,-0.57549,0,,F,,
159,21,1,28,,12,30,18,1,,,720,720,winglength,left wing,mm,2.3,50,2,0.025,1,0,Diptera,Drosophilidae,drosophila,simulans,0,1,1,1,0,44.834999,-0.57549,0,,F,,
159,21,1,28,,21,33,12,1,,,720,720,winglength,left wing,mm,2.2,50,2,0.025,1,0,Diptera,Drosophilidae,drosophila,simulans,0,1,1,1,0,44.834999,-0.57549,0,,F,,
159,21,1,28,,21,31,10,1,,,720,720,winglength,left wing,mm,2.23,50,2,0.02,1,0,Diptera,Drosophilidae,drosophila,simulans,0,1,1,1,0,44.834999,-0.57549,0,,F,,
159,21,1,28,,26,30,4,1,,,720,720,winglength,left wing,mm,2.2,50,2,0.015,1,0,Diptera,Drosophilidae,drosophila,simulans,0,1,1,1,0,44.834999,-0.57549,0,,F,,
159,21,0,18,12,,,,,,,,,winglength,left wing,mm,2.41,50,2,0.025,1,0,Diptera,Drosophilidae,drosophila,simulans,0,1,1,1,0,37.88472,-4.77913,0,,M,,
159,21,0,18,14,,,,,,,,,winglength,left wing,mm,2.47,50,2,0.025,1,0,Diptera,Drosophilidae,drosophila,simulans,0,1,1,1,0,37.88472,-4.77913,0,,M,,
159,21,0,18,16,,,,,,,,,winglength,left wing,mm,2.46,50,2,0.025,1,0,Diptera,Drosophilidae,drosophila,simulans,0,1,1,1,0,37.88472,-4.77913,0,,M,,
159,21,0,18,18,,,,,,,,,winglength,left wing,mm,2.39,50,2,0.02,1,0,Diptera,Drosophilidae,drosophila,simulans,0,1,1,1,0,37.88472,-4.77913,0,,M,,
159,21,0,18,21,,,,,,,,,winglength,left wing,mm,2.27,50,2,0.02,1,0,Diptera,Drosophilidae,drosophila,simulans,0,1,1,1,0,37.88472,-4.77913,0,,M,,
159,21,0,18,26,,,,,,,,,winglength,left wing,mm,2.05,50,2,0.02,1,0,Diptera,Drosophilidae,drosophila,simulans,0,1,1,1,0,37.88472,-4.77913,0,,M,,
159,21,0,18,28,,,,,,,,,winglength,left wing,mm,1.95,50,2,0.02,1,0,Diptera,Drosophilidae,drosophila,simulans,0,1,1,1,0,37.88472,-4.77913,0,,M,,
159,21,0,18,30,,,,,,,,,winglength,left wing,mm,1.87,50,2,0.015,1,0,Diptera,Drosophilidae,drosophila,simulans,0,1,1,1,0,37.88472,-4.77913,0,,M,,
159,21,1,28,,5,15,10,1,,,720,720,winglength,left wing,mm,2.29,50,2,0.025,1,0,Diptera,Drosophilidae,drosophila,simulans,0,1,1,1,0,37.88472,-4.77913,0,,M,,
159,21,1,28,,9,15,6,1,,,720,720,winglength,left wing,mm,2.36,50,2,0.02,1,0,Diptera,Drosophilidae,drosophila,simulans,0,1,1,1,0,37.88472,-4.77913,0,,M,,
159,21,1,28,,7,21,14,1,,,720,720,winglength,left wing,mm,2.31,50,2,0.02,1,0,Diptera,Drosophilidae,drosophila,simulans,0,1,1,1,0,37.88472,-4.77913,0,,M,,
159,21,1,28,,9,21,12,1,,,720,720,winglength,left wing,mm,2.33,50,2,0.02,1,0,Diptera,Drosophilidae,drosophila,simulans,0,1,1,1,0,37.88472,-4.77913,0,,M,,
159,21,1,28,,11,21,10,1,,,720,720,winglength,left wing,mm,2.27,50,2,0.02,1,0,Diptera,Drosophilidae,drosophila,simulans,0,1,1,1,0,37.88472,-4.77913,0,,M,,
159,21,1,28,,7,29,22,1,,,720,720,winglength,left wing,mm,1.88,50,2,0.03,1,0,Diptera,Drosophilidae,drosophila,simulans,0,1,1,1,0,37.88472,-4.77913,0,,M,,
159,21,1,28,,16,26,10,1,,,720,720,winglength,left wing,mm,2.12,50,2,0.02,1,0,Diptera,Drosophilidae,drosophila,simulans,0,1,1,1,0,37.88472,-4.77913,0,,M,,
159,21,1,28,,12,30,18,1,,,720,720,winglength,left wing,mm,1.98,50,2,0.02,1,0,Diptera,Drosophilidae,drosophila,simulans,0,1,1,1,0,37.88472,-4.77913,0,,M,,
159,21,1,28,,21,33,12,1,,,720,720,winglength,left wing,mm,1.95,50,2,0.025,1,0,Diptera,Drosophilidae,drosophila,simulans,0,1,1,1,0,37.88472,-4.77913,0,,M,,
159,21,1,28,,21,31,10,1,,,720,720,winglength,left wing,mm,1.95,50,2,0.02,1,0,Diptera,Drosophilidae,drosophila,simulans,0,1,1,1,0,37.88472,-4.77913,0,,M,,
159,21,1,28,,26,30,4,1,,,720,720,winglength,left wing,mm,1.93,50,2,0.02,1,0,Diptera,Drosophilidae,drosophila,simulans,0,1,1,1,0,37.88472,-4.77913,0,,M,,
159,21,0,18,12,,,,,,,,,winglength,left wing,mm,2.45,50,2,0.025,1,0,Diptera,Drosophilidae,drosophila,simulans,0,1,1,1,0,44.834999,-0.57549,0,,M,,
159,21,0,18,14,,,,,,,,,winglength,left wing,mm,2.53,50,2,0.025,1,0,Diptera,Drosophilidae,drosophila,simulans,0,1,1,1,0,44.834999,-0.57549,0,,M,,
159,21,0,18,16,,,,,,,,,winglength,left wing,mm,2.51,50,2,0.025,1,0,Diptera,Drosophilidae,drosophila,simulans,0,1,1,1,0,44.834999,-0.57549,0,,M,,
159,21,0,18,18,,,,,,,,,winglength,left wing,mm,2.43,50,2,0.02,1,0,Diptera,Drosophilidae,drosophila,simulans,0,1,1,1,0,44.834999,-0.57549,0,,M,,
159,21,0,18,21,,,,,,,,,winglength,left wing,mm,2.3,50,2,0.02,1,0,Diptera,Drosophilidae,drosophila,simulans,0,1,1,1,0,44.834999,-0.57549,0,,M,,
159,21,0,18,26,,,,,,,,,winglength,left wing,mm,2.07,50,2,0.02,1,0,Diptera,Drosophilidae,drosophila,simulans,0,1,1,1,0,44.834999,-0.57549,0,,M,,
159,21,0,18,28,,,,,,,,,winglength,left wing,mm,1.97,50,2,0.02,1,0,Diptera,Drosophilidae,drosophila,simulans,0,1,1,1,0,44.834999,-0.57549,0,,M,,
159,21,0,18,30,,,,,,,,,winglength,left wing,mm,1.86,50,2,0.02,1,0,Diptera,Drosophilidae,drosophila,simulans,0,1,1,1,0,44.834999,-0.57549,0,,M,,
159,21,1,28,,5,15,10,1,,,720,720,winglength,left wing,mm,2.33,50,2,0.025,1,0,Diptera,Drosophilidae,drosophila,simulans,0,1,1,1,0,44.834999,-0.57549,0,,M,,
159,21,1,28,,9,15,6,1,,,720,720,winglength,left wing,mm,2.42,50,2,0.02,1,0,Diptera,Drosophilidae,drosophila,simulans,0,1,1,1,0,44.834999,-0.57549,0,,M,,
159,21,1,28,,7,21,14,1,,,720,720,winglength,left wing,mm,2.35,50,2,0.025,1,0,Diptera,Drosophilidae,drosophila,simulans,0,1,1,1,0,44.834999,-0.57549,0,,M,,
159,21,1,28,,9,21,12,1,,,720,720,winglength,left wing,mm,2.35,50,2,0.025,1,0,Diptera,Drosophilidae,drosophila,simulans,0,1,1,1,0,44.834999,-0.57549,0,,M,,
159,21,1,28,,11,21,10,1,,,720,720,winglength,left wing,mm,2.3,50,2,0.025,1,0,Diptera,Drosophilidae,drosophila,simulans,0,1,1,1,0,44.834999,-0.57549,0,,M,,
159,21,1,28,,7,29,22,1,,,720,720,winglength,left wing,mm,1.93,50,2,0.02,1,0,Diptera,Drosophilidae,drosophila,simulans,0,1,1,1,0,44.834999,-0.57549,0,,M,,
159,21,1,28,,16,26,10,1,,,720,720,winglength,left wing,mm,2.16,50,2,0.02,1,0,Diptera,Drosophilidae,drosophila,simulans,0,1,1,1,0,44.834999,-0.57549,0,,M,,
159,21,1,28,,12,30,18,1,,,720,720,winglength,left wing,mm,2.03,50,2,0.02,1,0,Diptera,Drosophilidae,drosophila,simulans,0,1,1,1,0,44.834999,-0.57549,0,,M,,
159,21,1,28,,21,33,12,1,,,720,720,winglength,left wing,mm,1.96,50,2,0.025,1,0,Diptera,Drosophilidae,drosophila,simulans,0,1,1,1,0,44.834999,-0.57549,0,,M,,
159,21,1,28,,21,31,10,1,,,720,720,winglength,left wing,mm,1.97,50,2,0.025,1,0,Diptera,Drosophilidae,drosophila,simulans,0,1,1,1,0,44.834999,-0.57549,0,,M,,
159,21,1,28,,26,30,4,1,,,720,720,winglength,left wing,mm,1.95,50,2,0.02,1,0,Diptera,Drosophilidae,drosophila,simulans,0,1,1,1,0,44.834999,-0.57549,0,,M,,
165,,0,18,12,,,,,,,,,survival,percent survival L1 to adult,percent,15,40,,,1,0,Coleoptera,Chrysomelidae,Leptinotarsa,decemlineata,0,0,1,1,0,,,0,,potato,MA,sample size is 10/rep x 4 reps (plants)
165,,0,18,17,,,,,,,,,survival,percent survival L1 to adult,percent,60,40,,,1,0,Coleoptera,Chrysomelidae,Leptinotarsa,decemlineata,0,0,1,1,0,,,0,,potato,MA,
165,,0,18,22,,,,,,,,,survival,percent survival L1 to adult,percent,97,40,,,1,0,Coleoptera,Chrysomelidae,Leptinotarsa,decemlineata,0,0,1,1,0,,,0,,potato,MA,
165,,0,18,27,,,,,,,,,survival,percent survival L1 to adult,percent,87,40,,,1,0,Coleoptera,Chrysomelidae,Leptinotarsa,decemlineata,0,0,1,1,0,,,0,,potato,MA,
165,,0,18,30,,,,,,,,,survival,percent survival L1 to adult,percent,90,40,,,1,0,Coleoptera,Chrysomelidae,Leptinotarsa,decemlineata,0,0,1,1,0,,,0,,potato,MA,
165,,1,8,25,22,30,8,1,,,16,8,survival,percent survival L1 to adult,percent,78,40,,,1,0,Coleoptera,Chrysomelidae,Leptinotarsa,decemlineata,0,0,1,1,0,,,0,,potato,MA,
165,,0,18,12,,,,,,,,,survival,percent survival L1 to adult,percent,0,40,,,1,0,Coleoptera,Chrysomelidae,Leptinotarsa,decemlineata,0,0,1,1,0,,,0,,horsenettle,MA,
165,,0,18,17,,,,,,,,,survival,percent survival L1 to adult,percent,0,40,,,1,0,Coleoptera,Chrysomelidae,Leptinotarsa,decemlineata,0,0,1,1,0,,,0,,horsenettle,MA,
165,,0,18,22,,,,,,,,,survival,percent survival L1 to adult,percent,0,40,,,1,0,Coleoptera,Chrysomelidae,Leptinotarsa,decemlineata,0,0,1,1,0,,,0,,horsenettle,MA,
165,,0,18,27,,,,,,,,,survival,percent survival L1 to adult,percent,0,40,,,1,0,Coleoptera,Chrysomelidae,Leptinotarsa,decemlineata,0,0,1,1,0,,,0,,horsenettle,MA,
165,,0,18,30,,,,,,,,,survival,percent survival L1 to adult,percent,10,40,,,1,0,Coleoptera,Chrysomelidae,Leptinotarsa,decemlineata,0,0,1,1,0,,,0,,horsenettle,MA,
165,,1,8,25,22,30,8,1,,,16,8,survival,percent survival L1 to adult,percent,15,40,,,1,0,Coleoptera,Chrysomelidae,Leptinotarsa,decemlineata,0,0,1,1,0,,,0,,horsenettle,MA,
165,,0,18,12,,,,,,,,,survival,percent survival L1 to adult,percent,13,40,,,1,0,Coleoptera,Chrysomelidae,Leptinotarsa,decemlineata,0,0,1,1,0,,,0,,potato,NC,
165,,0,18,17,,,,,,,,,survival,percent survival L1 to adult,percent,68,40,,,1,0,Coleoptera,Chrysomelidae,Leptinotarsa,decemlineata,0,0,1,1,0,,,0,,potato,NC,
165,,0,18,22,,,,,,,,,survival,percent survival L1 to adult,percent,85,40,,,1,0,Coleoptera,Chrysomelidae,Leptinotarsa,decemlineata,0,0,1,1,0,,,0,,potato,NC,
165,,0,18,27,,,,,,,,,survival,percent survival L1 to adult,percent,68,40,,,1,0,Coleoptera,Chrysomelidae,Leptinotarsa,decemlineata,0,0,1,1,0,,,0,,potato,NC,
165,,0,18,30,,,,,,,,,survival,percent survival L1 to adult,percent,85,40,,,1,0,Coleoptera,Chrysomelidae,Leptinotarsa,decemlineata,0,0,1,1,0,,,0,,potato,NC,
165,,1,8,25,22,30,8,1,,,16,8,survival,percent survival L1 to adult,percent,88,40,,,1,0,Coleoptera,Chrysomelidae,Leptinotarsa,decemlineata,0,0,1,1,0,,,0,,potato,NC,
165,,0,18,12,,,,,,,,,survival,percent survival L1 to adult,percent,0,40,,,1,0,Coleoptera,Chrysomelidae,Leptinotarsa,decemlineata,0,0,1,1,0,,,0,,horsenettle,NC,
165,,0,18,17,,,,,,,,,survival,percent survival L1 to adult,percent,10,40,,,1,0,Coleoptera,Chrysomelidae,Leptinotarsa,decemlineata,0,0,1,1,0,,,0,,horsenettle,NC,
165,,0,18,22,,,,,,,,,survival,percent survival L1 to adult,percent,5,40,,,1,0,Coleoptera,Chrysomelidae,Leptinotarsa,decemlineata,0,0,1,1,0,,,0,,horsenettle,NC,
165,,0,18,27,,,,,,,,,survival,percent survival L1 to adult,percent,28,40,,,1,0,Coleoptera,Chrysomelidae,Leptinotarsa,decemlineata,0,0,1,1,0,,,0,,horsenettle,NC,
165,,0,18,30,,,,,,,,,survival,percent survival L1 to adult,percent,81,40,,,1,0,Coleoptera,Chrysomelidae,Leptinotarsa,decemlineata,0,0,1,1,0,,,0,,horsenettle,NC,
165,,1,8,25,22,30,8,1,,,16,8,survival,percent survival L1 to adult,percent,78,40,,,1,0,Coleoptera,Chrysomelidae,Leptinotarsa,decemlineata,0,0,1,1,0,,,0,,horsenettle,NC,
165,,0,18,12,,,,,,,,,development rate,inverse of devel. time,1/days,0.012,40,,,1,0,Coleoptera,Chrysomelidae,Leptinotarsa,decemlineata,0,0,1,1,0,,,0,,potato,MA,
165,,0,18,17,,,,,,,,,development rate,inverse of devel. time,1/days,0.02,40,,,1,0,Coleoptera,Chrysomelidae,Leptinotarsa,decemlineata,0,0,1,1,0,,,0,,potato,MA,
165,,0,18,22,,,,,,,,,development rate,inverse of devel. time,1/days,0.043,40,,,1,0,Coleoptera,Chrysomelidae,Leptinotarsa,decemlineata,0,0,1,1,0,,,0,,potato,MA,
165,,0,18,27,,,,,,,,,development rate,inverse of devel. time,1/days,0.053,40,,,1,0,Coleoptera,Chrysomelidae,Leptinotarsa,decemlineata,0,0,1,1,0,,,0,,potato,MA,
165,,0,18,30,,,,,,,,,development rate,inverse of devel. time,1/days,0.059,40,,,1,0,Coleoptera,Chrysomelidae,Leptinotarsa,decemlineata,0,0,1,1,0,,,0,,potato,MA,
165,,1,8,25,22,30,8,1,,,16,8,development rate,inverse of devel. time,1/days,0.043,40,,,1,0,Coleoptera,Chrysomelidae,Leptinotarsa,decemlineata,0,0,1,1,0,,,0,,potato,MA,
165,,0,18,12,,,,,,,,,development rate,inverse of devel. time,1/days,,40,,,1,0,Coleoptera,Chrysomelidae,Leptinotarsa,decemlineata,0,0,1,1,0,,,0,,horsenettle,MA,
165,,0,18,17,,,,,,,,,development rate,inverse of devel. time,1/days,,40,,,1,0,Coleoptera,Chrysomelidae,Leptinotarsa,decemlineata,0,0,1,1,0,,,0,,horsenettle,MA,
165,,0,18,22,,,,,,,,,development rate,inverse of devel. time,1/days,,40,,,1,0,Coleoptera,Chrysomelidae,Leptinotarsa,decemlineata,0,0,1,1,0,,,0,,horsenettle,MA,
165,,0,18,27,,,,,,,,,development rate,inverse of devel. time,1/days,,40,,,1,0,Coleoptera,Chrysomelidae,Leptinotarsa,decemlineata,0,0,1,1,0,,,0,,horsenettle,MA,
165,,0,18,30,,,,,,,,,development rate,inverse of devel. time,1/days,0.05,40,,,1,0,Coleoptera,Chrysomelidae,Leptinotarsa,decemlineata,0,0,1,1,0,,,0,,horsenettle,MA,
165,,1,8,25,22,30,8,1,,,16,8,development rate,inverse of devel. time,1/days,0.036,40,,,1,0,Coleoptera,Chrysomelidae,Leptinotarsa,decemlineata,0,0,1,1,0,,,0,,horsenettle,MA,
165,,0,18,12,,,,,,,,,development rate,inverse of devel. time,1/days,0.012,40,,,1,0,Coleoptera,Chrysomelidae,Leptinotarsa,decemlineata,0,0,1,1,0,,,0,,potato,NC,
165,,0,18,17,,,,,,,,,development rate,inverse of devel. time,1/days,0.02,40,,,1,0,Coleoptera,Chrysomelidae,Leptinotarsa,decemlineata,0,0,1,1,0,,,0,,potato,NC,
165,,0,18,22,,,,,,,,,development rate,inverse of devel. time,1/days,0.04,40,,,1,0,Coleoptera,Chrysomelidae,Leptinotarsa,decemlineata,0,0,1,1,0,,,0,,potato,NC,
165,,0,18,27,,,,,,,,,development rate,inverse of devel. time,1/days,0.052,40,,,1,0,Coleoptera,Chrysomelidae,Leptinotarsa,decemlineata,0,0,1,1,0,,,0,,potato,NC,
165,,0,18,30,,,,,,,,,development rate,inverse of devel. time,1/days,0.055,40,,,1,0,Coleoptera,Chrysomelidae,Leptinotarsa,decemlineata,0,0,1,1,0,,,0,,potato,NC,
165,,1,8,25,22,30,8,1,,,16,8,development rate,inverse of devel. time,1/days,0.042,40,,,1,0,Coleoptera,Chrysomelidae,Leptinotarsa,decemlineata,0,0,1,1,0,,,0,,potato,NC,
165,,0,18,12,,,,,,,,,development rate,inverse of devel. time,1/days,,40,,,1,0,Coleoptera,Chrysomelidae,Leptinotarsa,decemlineata,0,0,1,1,0,,,0,,horsenettle,NC,
165,,0,18,17,,,,,,,,,development rate,inverse of devel. time,1/days,0.018,40,,,1,0,Coleoptera,Chrysomelidae,Leptinotarsa,decemlineata,0,0,1,1,0,,,0,,horsenettle,NC,
165,,0,18,22,,,,,,,,,development rate,inverse of devel. time,1/days,0.033,40,,,1,0,Coleoptera,Chrysomelidae,Leptinotarsa,decemlineata,0,0,1,1,0,,,0,,horsenettle,NC,
165,,0,18,27,,,,,,,,,development rate,inverse of devel. time,1/days,0.046,40,,,1,0,Coleoptera,Chrysomelidae,Leptinotarsa,decemlineata,0,0,1,1,0,,,0,,horsenettle,NC,
165,,0,18,30,,,,,,,,,development rate,inverse of devel. time,1/days,0.05,40,,,1,0,Coleoptera,Chrysomelidae,Leptinotarsa,decemlineata,0,0,1,1,0,,,0,,horsenettle,NC,
165,,1,8,25,22,30,8,1,,,16,8,development rate,inverse of devel. time,1/days,0.039,40,,,1,0,Coleoptera,Chrysomelidae,Leptinotarsa,decemlineata,0,0,1,1,0,,,0,,horsenettle,NC,
168,28,0,18,18,,,,,,,,,spawning,percentage of days where spawning occurred,percent,8,7,2,10.515,1,0,Cyprinodontiformes,Cyprinodontidae,Cyprinodon,n. nevadensis,1,1,0,1,1,35.68166667,116.4236111,1,,,figure of DTR in notes file,
168,28,0,18,20,,,,,,,,,spawning,percentage of days where spawning occurred,percent,15.1,14,2,14.62,1,0,Cyprinodontiformes,Cyprinodontidae,Cyprinodon,n. nevadensis,1,1,0,1,1,35.68166667,116.4236111,1,,,,
168,28,0,18,22,,,,,,,,,spawning,percentage of days where spawning occurred,percent,14.2,7,2,13.14,1,0,Cyprinodontiformes,Cyprinodontidae,Cyprinodon,n. nevadensis,1,1,0,1,1,35.68166667,116.4236111,1,,,,
168,28,0,18,24,,,,,,,,,spawning,percentage of days where spawning occurred,percent,51.9,10,2,20.555,1,0,Cyprinodontiformes,Cyprinodontidae,Cyprinodon,n. nevadensis,1,1,0,1,1,35.68166667,116.4236111,1,,,,
168,28,0,18,26,,,,,,,,,spawning,percentage of days where spawning occurred,percent,50.5,10,2,15.565,1,0,Cyprinodontiformes,Cyprinodontidae,Cyprinodon,n. nevadensis,1,1,0,1,1,35.68166667,116.4236111,1,,,,
168,28,0,18,28,,,,,,,,,spawning,percentage of days where spawning occurred,percent,70.8,12,2,12.535,1,0,Cyprinodontiformes,Cyprinodontidae,Cyprinodon,n. nevadensis,1,1,0,1,1,35.68166667,116.4236111,1,,,,
168,28,0,18,30,,,,,,,,,spawning,percentage of days where spawning occurred,percent,71.4,10,2,27.425,1,0,Cyprinodontiformes,Cyprinodontidae,Cyprinodon,n. nevadensis,1,1,0,1,1,35.68166667,116.4236111,1,,,,
168,28,0,18,32,,,,,,,,,spawning,percentage of days where spawning occurred,percent,54.4,10,2,15.565,1,0,Cyprinodontiformes,Cyprinodontidae,Cyprinodon,n. nevadensis,1,1,0,1,1,35.68166667,116.4236111,1,,,,
168,28,0,18,34,,,,,,,,,spawning,percentage of days where spawning occurred,percent,44.4,9,2,16.575,1,0,Cyprinodontiformes,Cyprinodontidae,Cyprinodon,n. nevadensis,1,1,0,1,1,35.68166667,116.4236111,1,,,,
168,28,0,18,36,,,,,,,,,spawning,percentage of days where spawning occurred,percent,1.7,10,2,4.855,1,0,Cyprinodontiformes,Cyprinodontidae,Cyprinodon,n. nevadensis,1,1,0,1,1,35.68166667,116.4236111,1,,,,
168,28,1,21,,16,24,8,2,2,,,,spawning,percentage of days where spawning occurred,percent,11.2,10,2,8.69,1,0,Cyprinodontiformes,Cyprinodontidae,Cyprinodon,n. nevadensis,1,1,0,1,1,35.68166667,116.4236111,1,,,,
168,28,1,21,,28,32,4,2,2,,,,spawning,percentage of days where spawning occurred,percent,50.4,11,2,16.85,1,0,Cyprinodontiformes,Cyprinodontidae,Cyprinodon,n. nevadensis,1,1,0,1,1,35.68166667,116.4236111,1,,,,
168,28,1,21,,28,36,8,2,2,,,,spawning,percentage of days where spawning occurred,percent,49.4,11,2,13.615,1,0,Cyprinodontiformes,Cyprinodontidae,Cyprinodon,n. nevadensis,1,1,0,1,1,35.68166667,116.4236111,1,,,,
168,28,1,21,,28,38,10,2,2,,,,spawning,percentage of days where spawning occurred,percent,22.1,8,2,13.885,1,0,Cyprinodontiformes,Cyprinodontidae,Cyprinodon,n. nevadensis,1,1,0,1,1,35.68166667,116.4236111,1,,,,
168,28,1,21,,30,39,9,2,2,,,,spawning,percentage of days where spawning occurred,percent,22,10,2,14.69,1,0,Cyprinodontiformes,Cyprinodontidae,Cyprinodon,n. nevadensis,1,1,0,1,1,35.68166667,116.4236111,1,,,,
168,28,0,18,18,,,,,,,,,fecundity,eggs per spawning,number of eggs,2.1,7,2,3.705,1,0,Cyprinodontiformes,Cyprinodontidae,Cyprinodon,n. nevadensis,1,1,0,1,1,35.68166667,116.4236111,1,,,,
168,28,0,18,20,,,,,,,,,fecundity,eggs per spawning,number of eggs,2.9,14,2,1.865,1,0,Cyprinodontiformes,Cyprinodontidae,Cyprinodon,n. nevadensis,1,1,0,1,1,35.68166667,116.4236111,1,,,,
168,28,0,18,22,,,,,,,,,fecundity,eggs per spawning,number of eggs,1.4,7,2,1.505,1,0,Cyprinodontiformes,Cyprinodontidae,Cyprinodon,n. nevadensis,1,1,0,1,1,35.68166667,116.4236111,1,,,,
168,28,0,18,24,,,,,,,,,fecundity,eggs per spawning,number of eggs,5.7,10,2,2.68,1,0,Cyprinodontiformes,Cyprinodontidae,Cyprinodon,n. nevadensis,1,1,0,1,1,35.68166667,116.4236111,1,,,,
168,28,0,18,26,,,,,,,,,fecundity,eggs per spawning,number of eggs,4.3,10,2,1.96,1,0,Cyprinodontiformes,Cyprinodontidae,Cyprinodon,n. nevadensis,1,1,0,1,1,35.68166667,116.4236111,1,,,,
168,28,0,18,28,,,,,,,,,fecundity,eggs per spawning,number of eggs,7.1,12,2,3.71,1,0,Cyprinodontiformes,Cyprinodontidae,Cyprinodon,n. nevadensis,1,1,0,1,1,35.68166667,116.4236111,1,,,,
168,28,0,18,30,,,,,,,,,fecundity,eggs per spawning,number of eggs,10,10,2,6.41,1,0,Cyprinodontiformes,Cyprinodontidae,Cyprinodon,n. nevadensis,1,1,0,1,1,35.68166667,116.4236111,1,,,,
168,28,0,18,32,,,,,,,,,fecundity,eggs per spawning,number of eggs,6.4,10,2,3.085,1,0,Cyprinodontiformes,Cyprinodontidae,Cyprinodon,n. nevadensis,1,1,0,1,1,35.68166667,116.4236111,1,,,,
168,28,0,18,34,,,,,,,,,fecundity,eggs per spawning,number of eggs,3.2,9,2,1.46,1,0,Cyprinodontiformes,Cyprinodontidae,Cyprinodon,n. nevadensis,1,1,0,1,1,35.68166667,116.4236111,1,,,,
168,28,0,18,36,,,,,,,,,fecundity,eggs per spawning,number of eggs,0.4,10,2,0.84,1,0,Cyprinodontiformes,Cyprinodontidae,Cyprinodon,n. nevadensis,1,1,0,1,1,35.68166667,116.4236111,1,,,,
168,28,1,21,,16,24,8,2,2,,,,fecundity,eggs per spawning,number of eggs,1.1,10,2,0.935,1,0,Cyprinodontiformes,Cyprinodontidae,Cyprinodon,n. nevadensis,1,1,0,1,1,35.68166667,116.4236111,1,,,,
168,28,1,21,,28,32,4,2,2,,,,fecundity,eggs per spawning,number of eggs,6.4,11,2,2.94,1,0,Cyprinodontiformes,Cyprinodontidae,Cyprinodon,n. nevadensis,1,1,0,1,1,35.68166667,116.4236111,1,,,,
168,28,1,21,,28,36,8,2,2,,,,fecundity,eggs per spawning,number of eggs,5.6,11,2,3.23,1,0,Cyprinodontiformes,Cyprinodontidae,Cyprinodon,n. nevadensis,1,1,0,1,1,35.68166667,116.4236111,1,,,,
