curve_id,study_id,temp_init,mean_temp,dtr,fluc_type,period_flux,trait,units,response,sample_size,variance_type,variance_value,qual_measure,ind_pop,genus,species,ls_treat,body_size
176,shakya2015,18,10,0,1,24,lesion growth rate,cm * day^-1,0.1969697,8,1,0.01111111,1,1,Phytophthora,infestans,1,1
176,shakya2015,18,10,5,1,24,lesion growth rate,cm * day^-1,0.23333333,8,1,0.00606061,1,1,Phytophthora,infestans,1,1
176,shakya2015,18,12,0,1,24,lesion growth rate,cm * day^-1,0.30606061,8,1,0.00606061,1,1,Phytophthora,infestans,1,1
176,shakya2015,18,12,5,1,24,lesion growth rate,cm * day^-1,0.27373737,8,1,0.00707071,1,1,Phytophthora,infestans,1,1
176,shakya2015,18,15,0,1,24,lesion growth rate,cm * day^-1,0.32424242,8,1,0.01010101,1,1,Phytophthora,infestans,1,1
176,shakya2015,18,15,5,1,24,lesion growth rate,cm * day^-1,0.3020202,8,1,0.00707071,1,1,Phytophthora,infestans,1,1
176,shakya2015,18,17,0,1,24,lesion growth rate,cm * day^-1,0.32828283,8,1,0.00808081,1,1,Phytophthora,infestans,1,1
176,shakya2015,18,17,5,1,24,lesion growth rate,cm * day^-1,0.51818182,8,1,0.00808081,1,1,Phytophthora,infestans,1,1
176,shakya2015,18,20,0,1,24,lesion growth rate,cm * day^-1,0.33232323,8,1,0.00808081,1,1,Phytophthora,infestans,1,1
176,shakya2015,18,20,5,1,24,lesion growth rate,cm * day^-1,0.67979798,8,1,0.01010101,1,1,Phytophthora,infestans,1,1
176,shakya2015,18,23,0,1,24,lesion growth rate,cm * day^-1,0.53636364,8,1,0.01313131,1,1,Phytophthora,infestans,1,1
176,shakya2015,18,23,5,1,24,lesion growth rate,cm * day^-1,0.56464646,8,1,0.01313131,1,1,Phytophthora,infestans,1,1
176,shakya2015,18,27,0,1,24,lesion growth rate,cm * day^-1,0.27575758,8,1,0.00808081,1,1,Phytophthora,infestans,1,1
176,shakya2015,18,27,5,1,24,lesion growth rate,cm * day^-1,0.34444444,8,1,0.02121212,1,1,Phytophthora,infestans,1,1
176,shakya2015,18,10,0,1,24,lesion growth rate,cm * day^-1,0.1969697,8,1,0.01111111,1,1,Phytophthora,infestans,1,1
176,shakya2015,18,10,10,1,24,lesion growth rate,cm * day^-1,0.18282828,8,1,0.01111111,1,1,Phytophthora,infestans,1,1
176,shakya2015,18,12,0,1,24,lesion growth rate,cm * day^-1,0.30606061,8,1,0.00606061,1,1,Phytophthora,infestans,1,1
176,shakya2015,18,12,10,1,24,lesion growth rate,cm * day^-1,0.1969697,8,1,0.00707071,1,1,Phytophthora,infestans,1,1
176,shakya2015,18,15,0,1,24,lesion growth rate,cm * day^-1,0.32424242,8,1,0.01010101,1,1,Phytophthora,infestans,1,1
176,shakya2015,18,15,10,1,24,lesion growth rate,cm * day^-1,0.24747475,8,1,0.00808081,1,1,Phytophthora,infestans,1,1
176,shakya2015,18,17,0,1,24,lesion growth rate,cm * day^-1,0.32828283,8,1,0.00808081,1,1,Phytophthora,infestans,1,1
176,shakya2015,18,17,10,1,24,lesion growth rate,cm * day^-1,0.37272727,8,1,0.01616162,1,1,Phytophthora,infestans,1,1
176,shakya2015,18,20,0,1,24,lesion growth rate,cm * day^-1,0.33232323,8,1,0.00808081,1,1,Phytophthora,infestans,1,1
176,shakya2015,18,20,10,1,24,lesion growth rate,cm * day^-1,0.31818182,8,1,0.00606061,1,1,Phytophthora,infestans,1,1
176,shakya2015,18,23,0,1,24,lesion growth rate,cm * day^-1,0.53636364,8,1,0.01313131,1,1,Phytophthora,infestans,1,1
176,shakya2015,18,23,10,1,24,lesion growth rate,cm * day^-1,0.27979798,8,1,0.00808081,1,1,Phytophthora,infestans,1,1
176,shakya2015,18,27,0,1,24,lesion growth rate,cm * day^-1,0.27575758,8,1,0.00808081,1,1,Phytophthora,infestans,1,1
176,shakya2015,18,27,10,1,24,lesion growth rate,cm * day^-1,0.2030303,8,1,0.00808081,1,1,Phytophthora,infestans,1,1
176,shakya2015,18,10,0,1,24,lesion growth rate,cm * day^-1,0.21341772,8,1,0.01620253,1,1,Phytophthora,infestans,1,1
176,shakya2015,18,10,5,1,24,lesion growth rate,cm * day^-1,0.26810127,8,1,0.00810127,1,1,Phytophthora,infestans,1,1
176,shakya2015,18,12,0,1,24,lesion growth rate,cm * day^-1,0.26607595,8,1,0.00810127,1,1,Phytophthora,infestans,1,1
176,shakya2015,18,12,5,1,24,lesion growth rate,cm * day^-1,0.32278481,8,1,0.00810127,1,1,Phytophthora,infestans,1,1
176,shakya2015,18,15,0,1,24,lesion growth rate,cm * day^-1,0.33898734,8,1,0.00810127,1,1,Phytophthora,infestans,1,1
176,shakya2015,18,15,5,1,24,lesion growth rate,cm * day^-1,0.30860759,8,1,0.0243038,1,1,Phytophthora,infestans,1,1
176,shakya2015,18,17,0,1,24,lesion growth rate,cm * day^-1,0.33088608,8,1,0.01620253,1,1,Phytophthora,infestans,1,1
176,shakya2015,18,17,5,1,24,lesion growth rate,cm * day^-1,0.50911392,8,1,0.01417722,1,1,Phytophthora,infestans,1,1
176,shakya2015,18,20,0,1,24,lesion growth rate,cm * day^-1,0.33898734,8,1,0.00607595,1,1,Phytophthora,infestans,1,1
176,shakya2015,18,20,5,1,24,lesion growth rate,cm * day^-1,0.75620253,8,1,0.02632911,1,1,Phytophthora,infestans,1,1
176,shakya2015,18,23,0,1,24,lesion growth rate,cm * day^-1,0.58607595,8,1,0.00810127,1,1,Phytophthora,infestans,1,1
176,shakya2015,18,23,5,1,24,lesion growth rate,cm * day^-1,0.57392405,8,1,0.01417722,1,1,Phytophthora,infestans,1,1
176,shakya2015,18,27,0,1,24,lesion growth rate,cm * day^-1,0.31063291,8,1,0.00810127,1,1,Phytophthora,infestans,1,1
176,shakya2015,18,27,5,1,24,lesion growth rate,cm * day^-1,0.37746835,8,1,0.01316456,1,1,Phytophthora,infestans,1,1
176,shakya2015,18,10,0,1,24,lesion growth rate,cm * day^-1,0.21341772,8,1,0.01620253,1,1,Phytophthora,infestans,1,1
176,shakya2015,18,10,10,1,24,lesion growth rate,cm * day^-1,0.19518987,8,1,0.00810127,1,1,Phytophthora,infestans,1,1
176,shakya2015,18,12,0,1,24,lesion growth rate,cm * day^-1,0.26607595,8,1,0.00810127,1,1,Phytophthora,infestans,1,1
176,shakya2015,18,12,10,1,24,lesion growth rate,cm * day^-1,0.23367089,8,1,0.0121519,1,1,Phytophthora,infestans,1,1
176,shakya2015,18,15,0,1,24,lesion growth rate,cm * day^-1,0.33898734,8,1,0.00810127,1,1,Phytophthora,infestans,1,1
176,shakya2015,18,15,10,1,24,lesion growth rate,cm * day^-1,0.28227848,8,1,0.0121519,1,1,Phytophthora,infestans,1,1
176,shakya2015,18,17,0,1,24,lesion growth rate,cm * day^-1,0.33088608,8,1,0.01620253,1,1,Phytophthora,infestans,1,1
176,shakya2015,18,17,10,1,24,lesion growth rate,cm * day^-1,0.33088608,8,1,0.01620253,1,1,Phytophthora,infestans,1,1
176,shakya2015,18,20,0,1,24,lesion growth rate,cm * day^-1,0.33898734,8,1,0.00607595,1,1,Phytophthora,infestans,1,1
176,shakya2015,18,20,10,1,24,lesion growth rate,cm * day^-1,0.37341772,8,1,0.00810127,1,1,Phytophthora,infestans,1,1
176,shakya2015,18,23,0,1,24,lesion growth rate,cm * day^-1,0.58607595,8,1,0.00810127,1,1,Phytophthora,infestans,1,1
176,shakya2015,18,23,10,1,24,lesion growth rate,cm * day^-1,0.42202532,8,1,0.00810127,1,1,Phytophthora,infestans,1,1
176,shakya2015,18,27,0,1,24,lesion growth rate,cm * day^-1,0.31063291,8,1,0.00810127,1,1,Phytophthora,infestans,1,1
176,shakya2015,18,27,10,1,24,lesion growth rate,cm * day^-1,0.33088608,8,1,0.00708861,1,1,Phytophthora,infestans,1,1
178,shakya2015,18,10,0,1,24,sporulation,cm^-2,42165.4524,8,1,13602.0935,1,1,Phytophthora,infestans,1,1
178,shakya2015,18,10,5,1,24,sporulation,cm^-2,61812.9208,8,1,6045.3749,1,1,Phytophthora,infestans,1,1
178,shakya2015,18,12,0,1,24,sporulation,cm^-2,149318.685,8,1,34760.9057,1,1,Phytophthora,infestans,1,1
178,shakya2015,18,12,5,1,24,sporulation,cm^-2,102467.029,8,1,22671.8851,1,1,Phytophthora,infestans,1,1
178,shakya2015,18,15,0,1,24,sporulation,cm^-2,120374.896,8,1,12090.7498,1,1,Phytophthora,infestans,1,1
178,shakya2015,18,15,5,1,24,sporulation,cm^-2,285111.362,8,1,34759.1764,1,1,Phytophthora,infestans,1,1
178,shakya2015,18,17,0,1,24,sporulation,cm^-2,109646.777,8,1,10577.6768,1,1,Phytophthora,infestans,1,1
178,shakya2015,18,17,5,1,24,sporulation,cm^-2,147430.37,8,1,6045.3749,1,1,Phytophthora,infestans,1,1
178,shakya2015,18,20,0,1,24,sporulation,cm^-2,109418.519,8,1,6045.3749,1,1,Phytophthora,infestans,1,1
178,shakya2015,18,20,5,1,24,sporulation,cm^-2,106395.831,8,1,6801.04676,1,1,Phytophthora,infestans,1,1
178,shakya2015,18,23,0,1,24,sporulation,cm^-2,6418.88776,8,1,4534.03117,1,1,Phytophthora,infestans,1,1
178,shakya2015,18,23,5,1,24,sporulation,cm^-2,85008.7614,8,1,6045.3749,1,1,Phytophthora,infestans,1,1
178,shakya2015,18,27,0,1,24,sporulation,cm^-2,6118.0024,8,1,4534.03117,1,1,Phytophthora,infestans,1,1
178,shakya2015,18,27,5,1,24,sporulation,cm^-2,18208.7522,8,1,7556.71862,1,1,Phytophthora,infestans,1,1
178,shakya2015,18,10,0,1,24,sporulation,cm^-2,42165.4524,8,1,13602.0935,1,1,Phytophthora,infestans,1,1
178,shakya2015,18,10,10,1,24,sporulation,cm^-2,60301.5771,8,1,7556.71862,1,1,Phytophthora,infestans,1,1
178,shakya2015,18,12,0,1,24,sporulation,cm^-2,149318.685,8,1,34760.9057,1,1,Phytophthora,infestans,1,1
178,shakya2015,18,12,10,1,24,sporulation,cm^-2,87353.5922,8,1,6045.3749,1,1,Phytophthora,infestans,1,1
178,shakya2015,18,15,0,1,24,sporulation,cm^-2,120374.896,8,1,12090.7498,1,1,Phytophthora,infestans,1,1
178,shakya2015,18,15,10,1,24,sporulation,cm^-2,150601.771,8,1,4534.03117,1,1,Phytophthora,infestans,1,1
178,shakya2015,18,17,0,1,24,sporulation,cm^-2,109646.777,8,1,10577.6768,1,1,Phytophthora,infestans,1,1
178,shakya2015,18,17,10,1,24,sporulation,cm^-2,121737.527,8,1,12846.4217,1,1,Phytophthora,infestans,1,1
178,shakya2015,18,20,0,1,24,sporulation,cm^-2,109418.519,8,1,6045.3749,1,1,Phytophthora,infestans,1,1
178,shakya2015,18,20,10,1,24,sporulation,cm^-2,62566.8634,8,1,6045.3749,1,1,Phytophthora,infestans,1,1
178,shakya2015,18,23,0,1,24,sporulation,cm^-2,6418.88776,8,1,4534.03117,1,1,Phytophthora,infestans,1,1
178,shakya2015,18,23,10,1,24,sporulation,cm^-2,47225.1683,8,1,6045.3749,1,1,Phytophthora,infestans,1,1
178,shakya2015,18,27,0,1,24,sporulation,cm^-2,6118.0024,8,1,4534.03117,1,1,Phytophthora,infestans,1,1
178,shakya2015,18,27,10,1,24,sporulation,cm^-2,43901.5955,8,1,6045.3749,1,1,Phytophthora,infestans,1,1
178,shakya2015,18,10,0,1,24,sporulation,cm^-2,39000,8,1,5250,1,1,Phytophthora,infestans,1,1
178,shakya2015,18,10,5,1,24,sporulation,cm^-2,115500,8,1,6000,1,1,Phytophthora,infestans,1,1
178,shakya2015,18,12,0,1,24,sporulation,cm^-2,294000,8,1,7500,1,1,Phytophthora,infestans,1,1
178,shakya2015,18,12,5,1,24,sporulation,cm^-2,222000,8,1,24750,1,1,Phytophthora,infestans,1,1
178,shakya2015,18,15,0,1,24,sporulation,cm^-2,175500,8,1,9000,1,1,Phytophthora,infestans,1,1
178,shakya2015,18,15,5,1,24,sporulation,cm^-2,420000,8,1,143250,1,1,Phytophthora,infestans,1,1
178,shakya2015,18,17,0,1,24,sporulation,cm^-2,160500,8,1,24000,1,1,Phytophthora,infestans,1,1
178,shakya2015,18,17,5,1,24,sporulation,cm^-2,334500,8,1,24750,1,1,Phytophthora,infestans,1,1
178,shakya2015,18,20,0,1,24,sporulation,cm^-2,135000,8,1,6000,1,1,Phytophthora,infestans,1,1
178,shakya2015,18,20,5,1,24,sporulation,cm^-2,217500,8,1,18000,1,1,Phytophthora,infestans,1,1
178,shakya2015,18,23,0,1,24,sporulation,cm^-2,12000,8,1,6000,1,1,Phytophthora,infestans,1,1
178,shakya2015,18,23,5,1,24,sporulation,cm^-2,147000,8,1,6000,1,1,Phytophthora,infestans,1,1
178,shakya2015,18,27,0,1,24,sporulation,cm^-2,9000,8,1,6000,1,1,Phytophthora,infestans,1,1
178,shakya2015,18,27,5,1,24,sporulation,cm^-2,28500,8,1,4500,1,1,Phytophthora,infestans,1,1
178,shakya2015,18,10,0,1,24,sporulation,cm^-2,39000,8,1,5250,1,1,Phytophthora,infestans,1,1
178,shakya2015,18,10,10,1,24,sporulation,cm^-2,87000,8,1,6000,1,1,Phytophthora,infestans,1,1
178,shakya2015,18,12,0,1,24,sporulation,cm^-2,294000,8,1,7500,1,1,Phytophthora,infestans,1,1
178,shakya2015,18,12,10,1,24,sporulation,cm^-2,180000,8,1,6000,1,1,Phytophthora,infestans,1,1
178,shakya2015,18,15,0,1,24,sporulation,cm^-2,175500,8,1,9000,1,1,Phytophthora,infestans,1,1
178,shakya2015,18,15,10,1,24,sporulation,cm^-2,121500,8,1,9000,1,1,Phytophthora,infestans,1,1
178,shakya2015,18,17,0,1,24,sporulation,cm^-2,160500,8,1,24000,1,1,Phytophthora,infestans,1,1
178,shakya2015,18,17,10,1,24,sporulation,cm^-2,69000,8,1,4500,1,1,Phytophthora,infestans,1,1
178,shakya2015,18,20,0,1,24,sporulation,cm^-2,135000,8,1,6000,1,1,Phytophthora,infestans,1,1
178,shakya2015,18,20,10,1,24,sporulation,cm^-2,66000,8,1,6000,1,1,Phytophthora,infestans,1,1
178,shakya2015,18,23,0,1,24,sporulation,cm^-2,12000,8,1,6000,1,1,Phytophthora,infestans,1,1
178,shakya2015,18,23,10,1,24,sporulation,cm^-2,43500,8,1,4500,1,1,Phytophthora,infestans,1,1
178,shakya2015,18,27,0,1,24,sporulation,cm^-2,9000,8,1,6000,1,1,Phytophthora,infestans,1,1
178,shakya2015,18,27,10,1,24,sporulation,cm^-2,24000,8,1,5250,1,1,Phytophthora,infestans,1,1
125,qu2019,22,22,0,1,24,C:N,unitless?,6.7,3,1,0.59,0,1,Trichodesmium,erythraeum,1,0
125,qu2019,22,22,4,1,24,C:N,unitless?,7.4,3,1,0.47,0,1,Trichodesmium,erythraeum,1,0
125,qu2019,22,22,0,1,24,C:N,unitless?,6.7,3,1,0.59,0,1,Trichodesmium,erythraeum,1,0
125,qu2019,22,22,8,1,24,C:N,unitless?,7.18,3,1,0.44,0,1,Trichodesmium,erythraeum,1,0
126,qu2019,22,22,0,1,24,C:P,unitless?,106.48,3,1,1.98,0,1,Trichodesmium,erythraeum,1,0
126,qu2019,22,22,4,1,24,C:P,unitless?,126.09,3,1,10.91,0,1,Trichodesmium,erythraeum,1,0
126,qu2019,22,22,0,1,24,C:P,unitless?,106.48,3,1,1.98,0,1,Trichodesmium,erythraeum,1,0
126,qu2019,22,22,8,1,24,C:P,unitless?,125.9,3,1,4.91,0,1,Trichodesmium,erythraeum,1,0
128,qu2019,22,22,0,1,24,N:P,unitless?,15.86,3,1,0.51,0,1,Trichodesmium,erythraeum,1,0
128,qu2019,22,22,4,1,24,N:P,unitless?,17.04,3,1,1.34,0,1,Trichodesmium,erythraeum,1,0
128,qu2019,22,22,0,1,24,N:P,unitless?,15.86,3,1,0.51,0,1,Trichodesmium,erythraeum,1,0
128,qu2019,22,22,8,1,24,N:P,unitless?,18.73,3,1,0.55,0,1,Trichodesmium,erythraeum,1,0
125,qu2019,22,22,0,1,24,C:N,unitless?,6.98,3,1,0.81,0,1,Trichodesmium,erythraeum,1,0
125,qu2019,22,22,4,1,24,C:N,unitless?,8.09,3,1,0.57,0,1,Trichodesmium,erythraeum,1,0
125,qu2019,22,22,0,1,24,C:N,unitless?,6.98,3,1,0.81,0,1,Trichodesmium,erythraeum,1,0
125,qu2019,22,22,8,1,24,C:N,unitless?,7.66,3,1,0.36,0,1,Trichodesmium,erythraeum,1,0
126,qu2019,22,22,0,1,24,C:P,unitless?,350.91,3,1,65.8,0,1,Trichodesmium,erythraeum,1,0
126,qu2019,22,22,4,1,24,C:P,unitless?,342.08,3,1,28.75,0,1,Trichodesmium,erythraeum,1,0
126,qu2019,22,22,0,1,24,C:P,unitless?,350.91,3,1,65.8,0,1,Trichodesmium,erythraeum,1,0
126,qu2019,22,22,8,1,24,C:P,unitless?,342.09,3,1,21.96,0,1,Trichodesmium,erythraeum,1,0
128,qu2019,22,22,0,1,24,N:P,unitless?,46.3,3,1,13.85,0,1,Trichodesmium,erythraeum,1,0
128,qu2019,22,22,4,1,24,N:P,unitless?,42.12,3,1,4.15,0,1,Trichodesmium,erythraeum,1,0
128,qu2019,22,22,0,1,24,N:P,unitless?,46.3,3,1,13.85,0,1,Trichodesmium,erythraeum,1,0
128,qu2019,22,22,8,1,24,N:P,unitless?,44.59,3,1,1.53,0,1,Trichodesmium,erythraeum,1,0
125,qu2019,30,30,0,1,24,C:N,unitless?,6.76,3,1,0.66,0,1,Trichodesmium,erythraeum,1,0
125,qu2019,30,30,4,1,24,C:N,unitless?,6.3,3,1,0.55,0,1,Trichodesmium,erythraeum,1,0
126,qu2019,30,30,0,1,24,C:P,unitless?,116.99,3,1,15.87,0,1,Trichodesmium,erythraeum,1,0
126,qu2019,30,30,4,1,24,C:P,unitless?,115.94,3,1,5.26,0,1,Trichodesmium,erythraeum,1,0
128,qu2019,30,30,0,1,24,N:P,unitless?,18.02,3,1,1.2,0,1,Trichodesmium,erythraeum,1,0
128,qu2019,30,30,4,1,24,N:P,unitless?,18.44,3,1,0.71,0,1,Trichodesmium,erythraeum,1,0
125,qu2019,30,30,0,1,24,C:N,unitless?,7.35,3,1,0.58,0,1,Trichodesmium,erythraeum,1,0
125,qu2019,30,30,4,1,24,C:N,unitless?,7.1,3,1,1.02,0,1,Trichodesmium,erythraeum,1,0
126,qu2019,30,30,0,1,24,C:P,unitless?,317.66,3,1,15.73,0,1,Trichodesmium,erythraeum,1,0
126,qu2019,30,30,4,1,24,C:P,unitless?,324.26,3,1,21.96,0,1,Trichodesmium,erythraeum,1,0
128,qu2019,30,30,0,1,24,N:P,unitless?,42.94,3,1,1.01,0,1,Trichodesmium,erythraeum,1,0
128,qu2019,30,30,4,1,24,N:P,unitless?,45.15,3,1,1.53,0,1,Trichodesmium,erythraeum,1,0
131,qu2019,22,22,0,1,24,growth rate,day^-1,0.25555556,3,1,0.01111111,1,1,Trichodesmium,erythraeum,1,0
131,qu2019,22,22,4,1,24,growth rate,day^-1,0.22444444,3,1,0.01111111,1,1,Trichodesmium,erythraeum,1,0
131,qu2019,30,30,0,1,24,growth rate,day^-1,0.30222222,3,1,0.00888889,1,1,Trichodesmium,erythraeum,1,0
131,qu2019,30,30,4,1,24,growth rate,day^-1,0.28,3,1,0.01333333,1,1,Trichodesmium,erythraeum,1,0
131,qu2019,22,22,0,1,24,growth rate,day^-1,0.07190581,3,1,0.01,1,1,Trichodesmium,erythraeum,1,0
131,qu2019,22,22,4,1,24,growth rate,day^-1,0.0807947,3,1,0.01444444,1,1,Trichodesmium,erythraeum,1,0
131,qu2019,30,30,0,1,24,growth rate,day^-1,0.09412804,3,1,0.01333333,1,1,Trichodesmium,erythraeum,1,0
131,qu2019,30,30,4,1,24,growth rate,day^-1,0.10301692,3,1,0.01555556,1,1,Trichodesmium,erythraeum,1,0
131,qu2019,22,22,0,1,24,growth rate,day^-1,0.25414365,3,1,0.00441989,1,1,Trichodesmium,erythraeum,1,0
131,qu2019,22,22,8,1,24,growth rate,day^-1,0.19005525,3,1,0.02651934,1,1,Trichodesmium,erythraeum,1,0
131,qu2019,22,22,0,1,24,growth rate,day^-1,0.07777778,3,1,0.01222222,1,1,Trichodesmium,erythraeum,1,0
131,qu2019,22,22,8,1,24,growth rate,day^-1,0.08888889,3,1,0.02666667,1,1,Trichodesmium,erythraeum,1,0
133,qu2019,22,22,0,1,24,specific N fixation rate,10^-3 * hour^-1,22.0995168,3,1,1.1971831,1,1,Trichodesmium,erythraeum,1,0
133,qu2019,22,22,4,1,24,specific N fixation rate,10^-3 * hour^-1,13.331757,3,1,2.04225352,1,1,Trichodesmium,erythraeum,1,0
133,qu2019,22,22,0,1,24,specific N fixation rate,10^-3 * hour^-1,9.69651486,3,1,0.42253521,1,1,Trichodesmium,erythraeum,1,0
133,qu2019,22,22,4,1,24,specific N fixation rate,10^-3 * hour^-1,10.7881156,3,1,0.84507042,1,1,Trichodesmium,erythraeum,1,0
133,qu2019,22,22,0,1,24,specific N fixation rate,10^-3 * hour^-1,22.0995168,3,1,1.1971831,1,1,Trichodesmium,erythraeum,1,0
133,qu2019,22,22,8,1,24,specific N fixation rate,10^-3 * hour^-1,15.2682225,3,1,0.42253521,1,1,Trichodesmium,erythraeum,1,0
133,qu2019,22,22,0,1,24,specific N fixation rate,10^-3 * hour^-1,9.69651486,3,1,0.42253521,1,1,Trichodesmium,erythraeum,1,0
133,qu2019,22,22,8,1,24,specific N fixation rate,10^-3 * hour^-1,10.7529557,3,1,1.33802817,1,1,Trichodesmium,erythraeum,1,0
133,qu2019,30,30,0,1,24,specific N fixation rate,10^-3 * hour^-1,22.5570063,3,1,4.15492958,1,1,Trichodesmium,erythraeum,1,0
133,qu2019,30,30,4,1,24,specific N fixation rate,10^-3 * hour^-1,27.3105788,3,1,0.98591549,1,1,Trichodesmium,erythraeum,1,0
133,qu2019,30,30,0,1,24,specific N fixation rate,10^-3 * hour^-1,17.7600494,3,1,3.38028169,1,1,Trichodesmium,erythraeum,1,0
133,qu2019,30,30,4,1,24,specific N fixation rate,10^-3 * hour^-1,14.6260923,3,1,2.04225352,1,1,Trichodesmium,erythraeum,1,0
132,qu2019,22,22,0,1,24,specific C fixation rate,10^-3 * hour^-1,23.0697674,3,1,5.02325581,1,1,Trichodesmium,erythraeum,1,0
132,qu2019,22,22,4,1,24,specific C fixation rate,10^-3 * hour^-1,16.1860465,3,1,1.95348837,1,1,Trichodesmium,erythraeum,1,0
132,qu2019,22,22,0,1,24,specific C fixation rate,10^-3 * hour^-1,7.44186047,3,1,0.55813954,1,1,Trichodesmium,erythraeum,1,0
132,qu2019,22,22,4,1,24,specific C fixation rate,10^-3 * hour^-1,7.06976744,3,1,0.37209302,1,1,Trichodesmium,erythraeum,1,0
132,qu2019,22,22,0,1,24,specific C fixation rate,10^-3 * hour^-1,23.0697674,3,1,5.02325581,1,1,Trichodesmium,erythraeum,1,0
132,qu2019,22,22,8,1,24,specific C fixation rate,10^-3 * hour^-1,15.8139535,3,1,1.20930233,1,1,Trichodesmium,erythraeum,1,0
132,qu2019,22,22,0,1,24,specific C fixation rate,10^-3 * hour^-1,7.44186047,3,1,0.55813954,1,1,Trichodesmium,erythraeum,1,0
132,qu2019,22,22,8,1,24,specific C fixation rate,10^-3 * hour^-1,6.51162791,3,1,0.55813954,1,1,Trichodesmium,erythraeum,1,0
132,qu2019,30,30,0,1,24,specific C fixation rate,10^-3 * hour^-1,38.3255814,3,1,1.48837209,1,1,Trichodesmium,erythraeum,1,0
132,qu2019,30,30,4,1,24,specific C fixation rate,10^-3 * hour^-1,31.4418605,3,1,4,1,1,Trichodesmium,erythraeum,1,0
132,qu2019,30,30,0,1,24,specific C fixation rate,10^-3 * hour^-1,16.1860465,3,1,1.58139535,1,1,Trichodesmium,erythraeum,1,0
132,qu2019,30,30,4,1,24,specific C fixation rate,10^-3 * hour^-1,24.9302326,3,1,4.18604651,1,1,Trichodesmium,erythraeum,1,0
127,qu2019,22,22,0,1,24,Chla: C ratio,ug Chla * (umol POC)^-1),0.09202789,3,1,0.00422535,1,1,Trichodesmium,erythraeum,1,0
127,qu2019,22,22,4,1,24,Chla: C ratio,ug Chla * (umol POC)^-1),0.07856705,3,1,0.00217304,1,1,Trichodesmium,erythraeum,1,0
127,qu2019,22,22,0,1,24,Chla: C ratio,ug Chla * (umol POC)^-1),0.0538787,3,1,0.00199195,1,1,Trichodesmium,erythraeum,1,0
127,qu2019,22,22,4,1,24,Chla: C ratio,ug Chla * (umol POC)^-1),0.05418073,3,1,0.00205231,1,1,Trichodesmium,erythraeum,1,0
127,qu2019,22,22,0,1,24,Chla: C ratio,ug Chla * (umol POC)^-1),0.09202789,3,1,0.00422535,1,1,Trichodesmium,erythraeum,1,0
127,qu2019,22,22,8,1,24,Chla: C ratio,ug Chla * (umol POC)^-1),0.07560952,3,1,0.00857143,1,1,Trichodesmium,erythraeum,1,0
127,qu2019,22,22,0,1,24,Chla: C ratio,ug Chla * (umol POC)^-1),0.0538787,3,1,0.00199195,1,1,Trichodesmium,erythraeum,1,0
127,qu2019,22,22,8,1,24,Chla: C ratio,ug Chla * (umol POC)^-1),0.05496566,3,1,0.00229376,1,1,Trichodesmium,erythraeum,1,0
127,qu2019,30,30,0,1,24,Chla: C ratio,ug Chla * (umol POC)^-1),0.09848701,3,1,0.00808853,1,1,Trichodesmium,erythraeum,1,0
127,qu2019,30,30,4,1,24,Chla: C ratio,ug Chla * (umol POC)^-1),0.11110293,3,1,0.00301811,1,1,Trichodesmium,erythraeum,1,0
127,qu2019,30,30,0,1,24,Chla: C ratio,ug Chla * (umol POC)^-1),0.08061981,3,1,0.00289753,1,1,Trichodesmium,erythraeum,1,0
127,qu2019,30,30,4,1,24,Chla: C ratio,ug Chla * (umol POC)^-1),0.09444237,3,1,0.0039839,1,1,Trichodesmium,erythraeum,1,0
130,qu2019,22,22,0,1,24,Phosphate use efficency for nitrogen fixation,mol fixed N * mol POP^-1 * hr^-1,0.35234045,3,1,0.03180212,1,1,Trichodesmium,erythraeum,1,0
130,qu2019,22,22,4,1,24,Phosphate use efficency for nitrogen fixation,mol fixed N * mol POP^-1 * hr^-1,0.22619636,3,1,0.0254417,1,1,Trichodesmium,erythraeum,1,0
130,qu2019,22,22,0,1,24,Phosphate use efficency for nitrogen fixation,mol fixed N * mol POP^-1 * hr^-1,0.45012586,3,1,0.12720848,1,1,Trichodesmium,erythraeum,1,0
130,qu2019,22,22,4,1,24,Phosphate use efficency for nitrogen fixation,mol fixed N * mol POP^-1 * hr^-1,0.53174411,3,1,0.10600707,1,1,Trichodesmium,erythraeum,1,0
130,qu2019,22,22,0,1,24,Phosphate use efficency for nitrogen fixation,mol fixed N * mol POP^-1 * hr^-1,0.35234045,3,1,0.03180212,1,1,Trichodesmium,erythraeum,1,0
130,qu2019,22,22,8,1,24,Phosphate use efficency for nitrogen fixation,mol fixed N * mol POP^-1 * hr^-1,0.31629517,3,1,0.01696113,1,1,Trichodesmium,erythraeum,1,0
130,qu2019,22,22,0,1,24,Phosphate use efficency for nitrogen fixation,mol fixed N * mol POP^-1 * hr^-1,0.45012586,3,1,0.12720848,1,1,Trichodesmium,erythraeum,1,0
130,qu2019,22,22,8,1,24,Phosphate use efficency for nitrogen fixation,mol fixed N * mol POP^-1 * hr^-1,0.52008764,3,1,0.05300353,1,1,Trichodesmium,erythraeum,1,0
130,qu2019,30,30,0,1,24,Phosphate use efficency for nitrogen fixation,mol fixed N * mol POP^-1 * hr^-1,0.44456804,3,1,0.10600707,1,1,Trichodesmium,erythraeum,1,0
